contrato_id,eap_id,fornecedor_id,fornecedor_nome,tipo_servico,categoria_contratacao,eap_padrao,valor_contratado,dt_assinatura,dt_vigencia_fim,vigencia_meses,num_aditivos,aditivos_valor_total,teve_rescisao,motivo_rescisao,dt_rescisao,num_penalidades,teve_atraso,dias_atraso_total,nota_fornecedor,porte_fornecedor
CT-2023-00121,EAP-2023-00152,FORN-0198,Master Segurança Eireli,TI - Desenvolvimento,Licitação,ARP Engenharia,49474.67,2023-12-13,2025-12-02,24,1,6987.17,False,,,0,True,64,6.8,EPP
CT-2025-00122,EAP-2025-00155,FORN-0008,Norte Logística EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,237927.83,2025-09-03,2026-08-29,12,1,0.0,False,,,0,True,28,5.7,Médio
CT-2022-00123,EAP-2022-00156,FORN-0137,Smart Administração EPP,Logística - Armazenagem,Licitação,ARP Bens,76668.47,2022-07-27,2023-07-22,12,0,0.0,False,,,0,False,0,7.0,Grande
CT-2022-00124,EAP-2022-00158,FORN-0169,Brasil Telecomunicações Eireli,Engenharia - Manutenção,Contratação Direta,Contratação Direta Exceto Limite de Valor,1968240.0,2022-08-04,2023-07-30,12,3,307493.02,False,,,0,False,0,9.1,Grande
CT-2023-00125,EAP-2023-00160,FORN-0045,Brasil Engenharia ME,Engenharia - Manutenção,Licitação,Contratação de Serviços,505273.99,2023-10-13,2024-10-07,12,0,0.0,False,,,0,False,0,10.0,Médio
CT-2023-00126,EAP-2023-00161,FORN-0186,Brasil Digital ME,Engenharia - Obras,Licitação,ARP Bens,738993.6,2023-08-08,2024-02-04,6,3,0.0,False,,,0,True,65,8.3,Médio
CT-2022-00127,EAP-2022-00162,FORN-0018,Top Gestão EPP,Logística - Armazenagem,Licitação,Contratação de Serviços,31230.14,2022-06-05,2023-05-31,12,1,0.0,False,,,0,False,0,7.8,Médio
CT-2026-00128,EAP-2025-00163,FORN-0177,Sigma Gestão S.A.,Engenharia - Obras,Licitação,Contratação de Serviços,274133.41,2026-02-13,2028-02-03,24,1,0.0,False,,,0,False,0,9.4,Grande
CT-2023-00129,EAP-2022-00166,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,Contratação de Serviços,122249.94,2023-02-15,2026-01-30,36,2,0.0,False,,,1,False,0,6.9,EPP
CT-2022-00130,EAP-2022-00167,FORN-0216,Premium Digital EPP,Consultoria - Gestão,Licitação,Contratação de Serviços,145310.37,2022-06-16,2022-12-13,6,0,0.0,False,,,0,False,0,6.2,EPP
CT-2024-00131,EAP-2023-00168,FORN-0083,Central Serviços Eireli,Marketing e Comunicação,Licitação,ARP Engenharia,61561.63,2024-04-08,2025-04-03,12,0,0.0,False,,,0,True,73,9.4,EPP
CT-2024-00132,EAP-2024-00169,FORN-0233,Mega Manutenção S.A.,TI - Infraestrutura,Licitação,Contratação de Serviços,813793.39,2024-09-02,2026-08-23,24,0,0.0,False,,,1,False,0,10.0,EPP
CT-2025-00133,EAP-2025-00170,FORN-0002,Net Transporte ME,Logística - Transporte,Contratação Direta,Contratação Direta por Limite de Valor,36185.96,2025-09-01,2026-08-27,12,0,0.0,False,,,0,False,0,8.0,Médio
CT-2025-00134,EAP-2025-00171,FORN-0067,Alpha Manutenção ME,Engenharia - Manutenção,Contratação Direta,Contratação Direta por Limite de Valor,165865.49,2025-05-09,2026-10-31,18,1,0.0,False,,,1,False,0,5.3,Grande
CT-2024-00135,EAP-2023-00172,FORN-0138,Elite Infraestrutura ME,Facilities - Limpeza,Licitação,ARP Bens,111773.44,2024-01-02,2025-12-22,24,4,-9348.39,False,,,0,True,82,7.9,ME
CT-2022-00136,EAP-2022-00174,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,Contratação de Serviços,32223.51,2022-05-27,2023-05-22,12,0,0.0,False,,,1,False,0,6.9,EPP
CT-2024-00137,EAP-2024-00175,FORN-0028,Smart Digital ME,Seguros,Contratação Direta,Contratação Direta Exceto Limite de Valor,201695.05,2024-09-05,2025-08-31,12,0,0.0,True,Falência/recuperação judicial do fornecedor,2025-02-19,0,False,0,7.3,ME
CT-2024-00138,EAP-2024-00177,FORN-0089,Alpha Telecomunicações EPP,Engenharia - Manutenção,Licitação,ARP Bens,82807.5,2024-09-21,2026-03-15,18,0,0.0,False,,,0,False,0,8.2,Médio
CT-2024-00139,EAP-2024-00178,FORN-0058,Oeste Consultoria S.A.,Engenharia - Obras,Licitação,Contratação de Serviços,156217.13,2024-12-15,2026-06-08,18,0,0.0,False,,,0,False,0,5.6,Médio
CT-2023-00140,EAP-2023-00180,FORN-0034,Master Sistemas EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,494143.83,2023-06-16,2024-06-10,12,2,0.0,True,Descumprimento de cláusula contratual,2023-12-25,1,False,0,6.4,ME
CT-2024-00141,EAP-2024-00181,FORN-0132,Top Limpeza ME,TI - Desenvolvimento,Licitação,ARP Bens,141803.94,2024-04-24,2025-04-19,12,0,0.0,False,,,0,False,0,9.0,Médio
CT-2024-00142,EAP-2023-00182,FORN-0215,Oeste Transporte ME,Logística - Armazenagem,Licitação,ARP Engenharia,211832.52,2024-03-07,2025-03-02,12,0,0.0,False,,,1,False,0,5.3,Grande
CT-2026-00143,EAP-2025-00183,FORN-0242,Premium Infraestrutura Eireli,Treinamento e Capacitação,Contratação Direta,Contratação Direta Exceto Limite de Valor,297193.22,2026-03-20,2027-03-15,12,1,72121.91,False,,,0,False,0,7.4,ME
CT-2026-00144,EAP-2025-00185,FORN-0034,Master Sistemas EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,439037.91,2026-01-23,2027-01-18,12,0,0.0,True,Falência/recuperação judicial do fornecedor,2026-04-06,0,False,0,6.4,ME
CT-2024-00145,EAP-2024-00186,FORN-0188,Alpha Administração Eireli,Facilities - Limpeza,Licitação,Contratação de Serviços,51307.94,2024-04-04,2025-03-30,12,3,4566.88,True,Falência/recuperação judicial do fornecedor,2024-08-27,1,False,0,5.8,ME
CT-2025-00146,EAP-2025-00188,FORN-0011,Brasil Manutenção ME,Engenharia - Obras,Contratação Direta,Contratação Direta Exceto Limite de Valor,251526.7,2025-10-14,2026-10-09,12,1,0.0,False,,,0,False,0,6.5,Grande
CT-2023-00147,EAP-2022-00189,FORN-0254,Leste Sistemas EPP,TI - Infraestrutura,Licitação,ARP Bens,285693.78,2023-02-14,2025-02-03,24,1,0.0,False,,,0,False,0,6.9,ME
CT-2023-00148,EAP-2023-00191,FORN-0015,Fast Limpeza Eireli,Facilities - Vigilância,Licitação,Contratação de Serviços,11046.53,2023-06-01,2025-05-21,24,1,0.0,False,,,0,True,44,5.4,ME
CT-2023-00149,EAP-2023-00192,FORN-0008,Norte Logística EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,120842.62,2023-08-12,2024-02-08,6,0,0.0,False,,,0,False,0,5.7,Médio
CT-2024-00150,EAP-2024-00193,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Contratação Direta,Contratação Direta por Limite de Valor,47084.37,2024-11-07,2026-10-28,24,2,0.0,False,,,2,False,0,8.7,EPP
CT-2023-00151,EAP-2022-00194,FORN-0039,Global Gestão Eireli,Engenharia - Obras,Licitação,ARP Engenharia,1512926.28,2023-01-22,2023-07-21,6,0,0.0,False,,,0,False,0,6.2,EPP
CT-2024-00152,EAP-2024-00195,FORN-0172,Fast Digital Eireli,TI - Desenvolvimento,Licitação,ARP Engenharia,210924.15,2024-11-27,2025-11-22,12,0,0.0,False,,,0,False,0,7.5,ME
CT-2025-00153,EAP-2025-00197,FORN-0256,Fast Manutenção EPP,TI - Desenvolvimento,Licitação,ARP Bens,1164540.16,2025-07-22,2026-07-17,12,1,0.0,False,,,0,False,0,7.5,EPP
CT-2024-00154,EAP-2024-00198,FORN-0205,Omega Serviços Eireli,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,131042.01,2024-04-17,2024-10-14,6,0,0.0,False,,,0,False,0,7.0,ME
CT-2024-00155,EAP-2024-00199,FORN-0079,Sul Consultoria S.A.,Material de Escritório,Contratação Direta,Contratação Direta por Limite de Valor,273386.2,2024-04-02,2024-09-29,6,0,0.0,False,,,0,True,17,8.0,Médio
CT-2023-00156,EAP-2023-00201,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,Contratação de Serviços,109271.78,2023-05-18,2025-05-07,24,0,0.0,True,Descumprimento de cláusula contratual,2024-07-25,0,False,0,5.8,ME
CT-2025-00157,EAP-2025-00202,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,ARP Engenharia,48243.1,2025-08-08,2027-07-29,24,2,-2175.12,False,,,0,False,0,8.7,EPP
CT-2026-00158,EAP-2025-00204,FORN-0227,Tech Soluções Ltda,TI - Infraestrutura,Licitação,ARP Engenharia,269309.53,2026-03-17,2028-03-06,24,0,0.0,False,,,0,True,79,5.8,ME
CT-2025-00159,EAP-2024-00206,FORN-0280,Beta Telecomunicações Ltda,TI - Desenvolvimento,Licitação,ARP Engenharia,312868.84,2025-04-28,2026-04-23,12,0,0.0,True,Qualidade abaixo do especificado,2025-10-04,0,False,0,8.0,Médio
CT-2025-00160,EAP-2025-00207,FORN-0225,Max Limpeza ME,Engenharia - Obras,Contratação Direta,Contratação Direta por Limite de Valor,129751.87,2025-10-16,2026-10-11,12,0,0.0,False,,,0,False,0,7.1,Grande
CT-2025-00161,EAP-2025-00208,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Contratação Direta,Contratação Direta Exceto Limite de Valor,1947259.71,2025-11-10,2026-11-05,12,0,0.0,False,,,0,False,0,6.9,EPP
CT-2025-00162,EAP-2025-00209,FORN-0231,Prime Tecnologia Eireli,Logística - Transporte,Licitação,Contratação de Serviços,125040.51,2025-07-20,2026-07-15,12,0,0.0,False,,,0,False,0,6.6,Grande
CT-2023-00163,EAP-2023-00210,FORN-0133,Sol Limpeza EPP,Logística - Armazenagem,Licitação,Contratação de Serviços,17827.02,2023-06-13,2023-12-10,6,1,-1882.23,False,,,0,False,0,10.0,Grande
CT-2022-00164,EAP-2022-00211,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,ARP Engenharia,194632.23,2022-06-07,2024-05-27,24,0,0.0,False,,,0,False,0,5.4,ME
CT-2024-00165,EAP-2024-00212,FORN-0196,Sul Administração S.A.,TI - Infraestrutura,Licitação,Contratação de Serviços,75480.77,2024-07-05,2025-01-01,6,0,0.0,False,,,0,False,0,6.4,ME
CT-2024-00166,EAP-2024-00213,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,ARP Bens,245153.57,2024-04-13,2026-04-03,24,0,0.0,False,,,0,False,0,5.8,ME
CT-2023-00167,EAP-2023-00215,FORN-0005,Sul Construções ME,Facilities - Vigilância,Contratação Direta,Contratação Direta Exceto Limite de Valor,111722.08,2023-04-11,2025-03-31,24,0,0.0,False,,,0,True,28,5.8,ME
CT-2026-00168,EAP-2025-00217,FORN-0172,Fast Digital Eireli,TI - Desenvolvimento,Licitação,Contratação de Serviços,641932.91,2026-03-16,2026-09-12,6,0,0.0,False,,,0,False,0,7.5,ME
CT-2024-00169,EAP-2024-00218,FORN-0213,Global Administração ME,Engenharia - Manutenção,Contratação Direta,Contratação Direta Exceto Limite de Valor,1900541.29,2024-04-24,2025-10-16,18,0,0.0,False,,,0,False,0,8.7,Médio
CT-2025-00170,EAP-2025-00219,FORN-0176,Fast Gestão S.A.,Logística - Transporte,Licitação,Contratação de Serviços,3908.97,2025-05-11,2027-05-01,24,2,-43.13,False,,,0,False,0,10.0,EPP
CT-2026-00171,EAP-2025-00220,FORN-0010,Master Soluções EPP,Facilities - Recepção,Licitação,ARP Bens,108013.01,2026-01-01,2026-12-27,12,0,0.0,False,,,3,True,23,5.1,EPP
CT-2025-00172,EAP-2025-00221,FORN-0227,Tech Soluções Ltda,Engenharia - Obras,Licitação,Contratação de Serviços,628832.79,2025-06-13,2025-12-10,6,1,0.0,False,,,0,False,0,5.8,ME
CT-2022-00173,EAP-2022-00225,FORN-0034,Master Sistemas EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,354470.84,2022-12-29,2023-06-27,6,0,0.0,False,,,0,False,0,6.4,ME
CT-2022-00174,EAP-2022-00227,FORN-0223,Omega Limpeza Ltda,TI - Desenvolvimento,Inexigibilidade,Inexigibilidade,346871.02,2022-05-06,2022-11-02,6,1,0.0,False,,,2,False,0,9.6,Médio
CT-2022-00175,EAP-2022-00228,FORN-0084,Central Infraestrutura Eireli,Facilities - Limpeza,Licitação,ARP Bens,13556.57,2022-05-10,2024-04-29,24,2,0.0,False,,,0,False,0,7.4,EPP
CT-2024-00176,EAP-2024-00229,FORN-0087,Master Sistemas S.A.,Facilities - Recepção,Licitação,Contratação de Serviços,393398.51,2024-12-22,2025-12-17,12,0,0.0,False,,,0,False,0,9.8,EPP
CT-2023-00177,EAP-2023-00230,FORN-0054,Norte Segurança ME,Engenharia - Manutenção,Contratação Direta,Contratação Direta por Limite de Valor,909416.57,2023-08-03,2024-07-28,12,0,0.0,False,,,0,False,0,7.5,ME
CT-2024-00178,EAP-2024-00231,FORN-0055,Inter Segurança Ltda,Consultoria - Gestão,Licitação,Contratação de Serviços,125966.83,2024-10-22,2025-10-17,12,0,0.0,False,,,0,False,0,9.2,Grande
CT-2022-00179,EAP-2022-00232,FORN-0039,Global Gestão Eireli,Engenharia - Obras,Licitação,ARP Engenharia,117477.92,2022-11-25,2024-11-14,24,0,0.0,False,,,0,True,49,6.2,EPP
CT-2024-00180,EAP-2024-00233,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,1422728.95,2024-06-19,2025-06-14,12,0,0.0,False,,,0,False,0,8.1,ME
CT-2022-00181,EAP-2022-00235,FORN-0269,Global Construções ME,Facilities - Limpeza,Contratação Direta,Contratação Direta Exceto Limite de Valor,41609.25,2022-02-15,2023-02-10,12,0,0.0,False,,,0,False,0,8.5,Médio
CT-2024-00182,EAP-2024-00236,FORN-0293,Elite Consultoria EPP,Engenharia - Obras,Licitação,Contratação de Serviços,35919.87,2024-08-17,2025-08-12,12,0,0.0,False,,,0,True,23,7.2,EPP
CT-2024-00183,EAP-2024-00239,FORN-0078,Omega Gestão Ltda,TI - Infraestrutura,Licitação,Contratação de Serviços,982205.75,2024-08-10,2025-02-06,6,0,0.0,False,,,0,False,0,8.5,Grande
CT-2026-00184,EAP-2025-00240,FORN-0278,Elite Consultoria S.A.,TI - Desenvolvimento,Contratação Direta,Contratação Direta por Limite de Valor,1470636.44,2026-01-27,2028-01-17,24,2,111878.21,False,,,0,False,0,6.9,ME
CT-2025-00185,EAP-2025-00242,FORN-0147,Omega Infraestrutura S.A.,Engenharia - Manutenção,Contratação Direta,Contratação Direta Exceto Limite de Valor,917736.6,2025-02-21,2026-02-16,12,0,0.0,False,,,0,True,77,5.5,EPP
CT-2023-00186,EAP-2023-00243,FORN-0263,Omega Serviços ME,Material de Escritório,Licitação,Contratação de Serviços,1988107.29,2023-05-11,2024-05-05,12,0,0.0,True,Qualidade abaixo do especificado,2023-09-05,1,False,0,9.0,ME
CT-2023-00187,EAP-2022-00244,FORN-0017,Nacional Digital EPP,Segurança Patrimonial,Licitação,Contratação de Serviços,37816.21,2023-01-03,2023-12-29,12,0,0.0,False,,,0,True,32,9.6,Grande
CT-2025-00188,EAP-2025-00245,FORN-0260,Global Segurança S.A.,Logística - Transporte,Inexigibilidade,Inexigibilidade,34857.83,2025-03-09,2027-02-27,24,0,0.0,True,Descumprimento de cláusula contratual,2026-02-28,0,False,0,10.0,Médio
CT-2025-00189,EAP-2025-00246,FORN-0260,Global Segurança S.A.,TI - Infraestrutura,Licitação,ARP Bens,2255072.08,2025-04-03,2026-03-29,12,0,0.0,False,,,1,False,0,10.0,Médio
CT-2022-00190,EAP-2022-00248,FORN-0236,Nacional Infraestrutura S.A.,Engenharia - Manutenção,Licitação,Contratação de Serviços,101222.71,2022-06-27,2023-12-19,18,0,0.0,False,,,0,True,65,8.1,EPP
CT-2025-00191,EAP-2025-00249,FORN-0218,Top Sistemas EPP,Engenharia - Manutenção,Licitação,Contratação de Serviços,233926.45,2025-07-11,2026-01-07,6,0,0.0,False,,,2,False,0,8.0,EPP
CT-2023-00192,EAP-2023-00250,FORN-0294,Delta Construções S.A.,TI - Desenvolvimento,Licitação,ARP Bens,1049989.97,2023-10-17,2024-10-11,12,1,0.0,False,,,0,False,0,7.7,ME
CT-2024-00193,EAP-2024-00251,FORN-0032,Ultra Telecomunicações Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,35486.2,2024-12-17,2025-12-12,12,2,0.0,True,Interesse público superveniente,2025-06-16,1,True,16,6.4,EPP
CT-2024-00194,EAP-2024-00252,FORN-0238,Net Telecomunicações Eireli,Treinamento e Capacitação,Contratação Direta,Contratação Direta Exceto Limite de Valor,98629.07,2024-06-28,2025-06-23,12,1,0.0,False,,,1,False,0,8.7,Médio
CT-2026-00195,EAP-2025-00254,FORN-0084,Central Infraestrutura Eireli,TI - Infraestrutura,Licitação,ARP Bens,101977.82,2026-01-24,2028-01-14,24,0,0.0,False,,,0,False,0,7.4,EPP
CT-2024-00196,EAP-2024-00256,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,ARP Bens,115617.0,2024-12-14,2026-12-04,24,0,0.0,False,,,0,False,0,8.7,EPP
CT-2024-00197,EAP-2024-00257,FORN-0043,Ultra Manutenção Eireli,TI - Desenvolvimento,Licitação,Contratação de Serviços,774288.9,2024-05-12,2025-05-07,12,1,174956.54,False,,,0,False,0,6.9,EPP
CT-2023-00198,EAP-2023-00258,FORN-0087,Master Sistemas S.A.,Facilities - Limpeza,Licitação,Contratação de Serviços,253703.25,2023-12-16,2025-12-05,24,3,-20704.93,False,,,0,False,0,9.8,EPP
CT-2024-00199,EAP-2023-00259,FORN-0192,Global Gestão Ltda,Engenharia - Manutenção,Licitação,ARP Engenharia,374957.56,2024-01-06,2025-12-26,24,2,49293.31,False,,,0,False,0,8.5,Médio
CT-2024-00200,EAP-2024-00262,FORN-0196,Sul Administração S.A.,Consultoria - Gestão,Licitação,ARP Bens,101893.55,2024-09-26,2025-09-21,12,0,0.0,False,,,0,True,21,6.4,ME
CT-2025-00201,EAP-2025-00263,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,Contratação de Serviços,60362.07,2025-10-03,2026-09-28,12,0,0.0,True,Atraso reiterado na entrega,2026-03-24,2,True,70,7.5,Médio
CT-2022-00202,EAP-2022-00264,FORN-0046,Oeste Tecnologia Eireli,Engenharia - Manutenção,Licitação,Contratação de Serviços,565487.21,2022-07-13,2023-07-08,12,0,0.0,False,,,0,True,31,10.0,Médio
CT-2025-00203,EAP-2025-00265,FORN-0032,Ultra Telecomunicações Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,130236.25,2025-07-29,2026-01-25,6,0,0.0,False,,,0,False,0,6.4,EPP
CT-2025-00204,EAP-2025-00266,FORN-0095,Pro Soluções Ltda,Treinamento e Capacitação,Licitação,Contratação de Serviços,18962.02,2025-04-19,2027-04-09,24,1,-2305.97,False,,,2,False,0,7.1,ME
CT-2023-00205,EAP-2023-00268,FORN-0228,Ultra Transporte EPP,Consultoria - Gestão,Contratação Direta,Contratação Direta por Limite de Valor,83179.15,2023-03-22,2024-03-16,12,1,0.0,False,,,0,True,47,7.1,Médio
CT-2025-00206,EAP-2024-00270,FORN-0026,Ultra Transporte ME,Seguros,Contratação Direta,Contratação Direta Exceto Limite de Valor,97799.52,2025-01-18,2027-01-08,24,0,0.0,False,,,0,False,0,6.7,Grande
CT-2023-00207,EAP-2023-00271,FORN-0056,Elite Consultoria ME,Marketing e Comunicação,Licitação,Contratação de Serviços,173605.77,2023-04-21,2024-04-15,12,1,0.0,False,,,2,False,0,8.2,ME
CT-2022-00208,EAP-2022-00273,FORN-0269,Global Construções ME,Facilities - Limpeza,Contratação Direta,Contratação Direta Exceto Limite de Valor,421906.19,2022-12-08,2023-12-03,12,0,0.0,False,,,0,False,0,8.5,Médio
CT-2023-00209,EAP-2023-00274,FORN-0003,Sul Serviços ME,TI - Licenciamento,Contratação Direta,Contratação Direta por Limite de Valor,243571.43,2023-09-10,2024-09-04,12,0,0.0,False,,,0,False,0,7.5,Médio
CT-2022-00210,EAP-2022-00275,FORN-0052,Nacional Soluções EPP,Logística - Transporte,Licitação,Contratação de Serviços,38541.24,2022-04-24,2023-04-19,12,0,0.0,False,,,0,False,0,9.1,Médio
CT-2022-00211,EAP-2022-00276,FORN-0015,Fast Limpeza Eireli,Engenharia - Obras,Inexigibilidade,Inexigibilidade,96760.28,2022-10-21,2023-10-16,12,0,0.0,False,,,0,False,0,5.4,ME
CT-2023-00212,EAP-2022-00277,FORN-0276,Super Logística ME,Facilities - Limpeza,Licitação,ARP Bens,220998.66,2023-01-03,2024-12-23,24,2,0.0,False,,,0,False,0,7.6,Grande
CT-2024-00213,EAP-2024-00278,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,ARP Bens,1425944.53,2024-11-20,2025-11-15,12,1,0.0,False,,,0,False,0,8.1,ME
CT-2022-00214,EAP-2022-00279,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,ARP Engenharia,32033.49,2022-09-10,2024-08-30,24,3,0.0,False,,,0,False,0,6.9,EPP
CT-2024-00215,EAP-2023-00280,FORN-0218,Top Sistemas EPP,Engenharia - Manutenção,Licitação,Contratação de Serviços,305749.53,2024-04-17,2025-04-12,12,0,0.0,False,,,0,False,0,8.0,EPP
CT-2022-00216,EAP-2022-00281,FORN-0108,Omega Manutenção S.A.,Engenharia - Obras,Contratação Direta,Contratação Direta Exceto Limite de Valor,137642.82,2022-11-09,2024-10-29,24,2,0.0,False,,,0,True,37,6.6,Médio
CT-2026-00217,EAP-2025-00282,FORN-0232,Super Infraestrutura EPP,Facilities - Limpeza,Licitação,Contratação de Serviços,32345.01,2026-01-31,2029-01-15,36,3,3572.21,False,,,0,False,0,6.0,Grande
CT-2025-00218,EAP-2025-00284,FORN-0202,Pro Limpeza S.A.,TI - Infraestrutura,Licitação,ARP Engenharia,1129993.22,2025-06-09,2027-05-30,24,1,0.0,False,,,0,False,0,9.2,Grande
CT-2025-00219,EAP-2025-00285,FORN-0032,Ultra Telecomunicações Ltda,TI - Infraestrutura,Licitação,ARP Bens,453375.46,2025-12-29,2027-12-19,24,0,0.0,True,Atraso reiterado na entrega,2026-06-02,0,False,0,6.4,EPP
CT-2025-00220,EAP-2025-00286,FORN-0001,Express Engenharia Ltda,Material de Escritório,Contratação Direta,Contratação Direta Exceto Limite de Valor,183565.05,2025-06-28,2027-06-18,24,3,-24394.7,True,Qualidade abaixo do especificado,2026-12-03,1,True,24,5.8,EPP
CT-2022-00221,EAP-2022-00287,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,6982.0,2022-05-21,2023-05-16,12,0,0.0,False,,,2,False,0,8.7,EPP
CT-2022-00222,EAP-2022-00288,FORN-0295,Prime Digital ME,Engenharia - Obras,Licitação,Contratação de Serviços,256515.03,2022-09-25,2023-03-24,6,0,0.0,False,,,2,False,0,6.7,Médio
CT-2024-00223,EAP-2024-00289,FORN-0086,Beta Consultoria Ltda,Consultoria - Gestão,Contratação Direta,Contratação Direta por Limite de Valor,304288.89,2024-04-04,2025-03-30,12,0,0.0,False,,,0,False,0,8.5,Médio
CT-2023-00224,EAP-2023-00290,FORN-0138,Elite Infraestrutura ME,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,236260.86,2023-08-18,2025-08-07,24,0,0.0,False,,,0,False,0,7.9,ME
CT-2022-00225,EAP-2022-00291,FORN-0127,Ultra Administração EPP,Marketing e Comunicação,Contratação Direta,Contratação Direta por Limite de Valor,933849.83,2022-10-16,2023-10-11,12,2,-59097.66,False,,,0,True,74,5.5,EPP
CT-2025-00226,EAP-2025-00293,FORN-0276,Super Logística ME,TI - Desenvolvimento,Licitação,ARP Engenharia,2661566.16,2025-11-26,2026-11-21,12,1,522490.88,False,,,0,False,0,7.6,Grande
CT-2023-00227,EAP-2023-00294,FORN-0207,Beta Gestão Eireli,Engenharia - Manutenção,Licitação,Contratação de Serviços,114523.18,2023-12-08,2025-11-27,24,0,0.0,False,,,0,False,0,6.6,EPP
