eap_id,eap_padrao,etapa_seq,etapa_nome,dt_inicio,dt_fim,duracao_dias,status_etapa,responsavel
EAP-2022-00026,ARP Bens,2,Complementação de Informações,2022-06-04,2022-06-13,9.0,Concluída,Equipe Técnica
EAP-2022-00026,ARP Bens,3,Elaboração do Edital,2022-06-13,2022-07-02,19.0,Concluída,Equipe Técnica
EAP-2022-00026,ARP Bens,4,Publicação do Edital,2022-07-02,2022-07-04,2.0,Concluída,Pregoeiro
EAP-2022-00026,ARP Bens,5,Prazo de Elaboração das Propostas,2022-07-04,2022-07-20,16.0,Concluída,Externo
EAP-2022-00026,ARP Bens,6,Sessão de Disputa,2022-07-20,2022-07-21,1.0,Concluída,Pregoeiro
EAP-2022-00026,ARP Bens,7,Habilitação,2022-07-21,2022-07-25,4.0,Concluída,Pregoeiro
EAP-2022-00026,ARP Bens,8,Declaração de Vencedor,2022-07-25,2022-07-28,3.0,Concluída,Pregoeiro
EAP-2022-00026,ARP Bens,9,Convocação para Assinatura,2022-07-28,2022-08-05,8.0,Concluída,Gestor do Contrato
EAP-2022-00026,ARP Bens,10,Assinatura do Contrato,2022-08-05,2022-08-13,8.0,Concluída,Ordenador
EAP-2024-00027,Contratação de Serviços,1,Análise da Demanda,2024-03-31,2024-04-16,16.0,Concluída,Equipe Técnica
EAP-2024-00027,Contratação de Serviços,2,Complementação de Informações,2024-04-16,2024-04-26,10.0,Concluída,Equipe Técnica
EAP-2024-00027,Contratação de Serviços,3,Elaboração do Edital,2024-04-26,2024-05-25,29.0,Concluída,Equipe Técnica
EAP-2024-00027,Contratação de Serviços,4,Publicação do Edital,,,,Não Realizada,Pregoeiro
EAP-2024-00027,Contratação de Serviços,5,Prazo de Elaboração das Propostas,,,,Não Realizada,Externo
EAP-2024-00027,Contratação de Serviços,6,Sessão de Disputa,,,,Não Realizada,Pregoeiro
EAP-2024-00027,Contratação de Serviços,7,Habilitação,,,,Não Realizada,Pregoeiro
EAP-2024-00027,Contratação de Serviços,8,Declaração de Vencedor,,,,Não Realizada,Pregoeiro
EAP-2024-00027,Contratação de Serviços,9,Convocação para Assinatura,,,,Não Realizada,Gestor do Contrato
EAP-2024-00027,Contratação de Serviços,10,Assinatura do Contrato,,,,Não Realizada,Ordenador
EAP-2023-00028,Contratação de Serviços,1,Análise da Demanda,2023-08-17,2023-08-26,9.0,Concluída,Equipe Técnica
EAP-2023-00028,Contratação de Serviços,2,Complementação de Informações,2023-08-26,2023-09-15,20.0,Concluída,Equipe Técnica
EAP-2023-00028,Contratação de Serviços,3,Elaboração do Edital,2023-09-15,2023-10-25,40.0,Concluída,Equipe Técnica
EAP-2023-00028,Contratação de Serviços,4,Publicação do Edital,2023-10-25,2023-10-28,3.0,Concluída,Pregoeiro
EAP-2023-00028,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-10-28,2023-11-13,16.0,Concluída,Externo
EAP-2023-00028,Contratação de Serviços,6,Sessão de Disputa,2023-11-13,2023-11-14,1.0,Concluída,Pregoeiro
EAP-2023-00028,Contratação de Serviços,7,Habilitação,2023-11-14,2023-11-24,10.0,Concluída,Pregoeiro
EAP-2023-00028,Contratação de Serviços,8,Declaração de Vencedor,2023-11-24,2023-11-27,3.0,Concluída,Pregoeiro
EAP-2023-00028,Contratação de Serviços,9,Convocação para Assinatura,2023-11-27,2023-12-01,4.0,Concluída,Gestor do Contrato
EAP-2023-00028,Contratação de Serviços,10,Assinatura do Contrato,2023-12-01,2023-12-04,3.0,Concluída,Ordenador
EAP-2025-00029,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2025-11-26,2025-12-04,8.0,Concluída,Equipe Técnica
EAP-2025-00029,Contratação Direta por Limite de Valor,2,Complementação de Informações,2025-12-04,2025-12-07,3.0,Concluída,Equipe Técnica
EAP-2025-00029,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2025-12-07,2025-12-15,8.0,Concluída,Equipe Técnica
EAP-2025-00029,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2025-12-15,2025-12-17,2.0,Concluída,Ordenador
EAP-2025-00029,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2025-12-17,2025-12-24,7.0,Concluída,Gestor do Contrato
EAP-2025-00029,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2025-12-24,2025-12-26,2.0,Concluída,Ordenador
EAP-2023-00030,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2023-01-24,2023-02-01,8.0,Concluída,Equipe Técnica
EAP-2023-00030,Contratação Direta por Limite de Valor,2,Complementação de Informações,2023-02-01,2023-02-06,5.0,Concluída,Equipe Técnica
EAP-2023-00030,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2023-02-06,2023-02-11,5.0,Concluída,Equipe Técnica
EAP-2023-00030,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2023-02-11,2023-02-12,1.0,Concluída,Ordenador
EAP-2023-00030,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2023-02-12,,,Em Andamento,Gestor do Contrato
EAP-2023-00030,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2024-00031,Contratação de Serviços,1,Análise da Demanda,2024-03-07,2024-03-23,16.0,Concluída,Equipe Técnica
EAP-2024-00031,Contratação de Serviços,2,Complementação de Informações,2024-03-23,2024-03-28,5.0,Concluída,Equipe Técnica
EAP-2024-00031,Contratação de Serviços,3,Elaboração do Edital,2024-03-28,2024-05-06,39.0,Concluída,Equipe Técnica
EAP-2024-00031,Contratação de Serviços,4,Publicação do Edital,2024-05-06,2024-05-08,2.0,Concluída,Pregoeiro
EAP-2024-00031,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-05-08,2024-05-27,19.0,Concluída,Externo
EAP-2024-00031,Contratação de Serviços,6,Sessão de Disputa,2024-05-27,2024-05-28,1.0,Concluída,Pregoeiro
EAP-2024-00031,Contratação de Serviços,7,Habilitação,2024-05-28,2024-06-12,15.0,Concluída,Pregoeiro
EAP-2024-00031,Contratação de Serviços,8,Declaração de Vencedor,2024-06-12,2024-06-14,2.0,Concluída,Pregoeiro
EAP-2024-00031,Contratação de Serviços,9,Convocação para Assinatura,2024-06-14,2024-06-21,7.0,Concluída,Gestor do Contrato
EAP-2024-00031,Contratação de Serviços,10,Assinatura do Contrato,2024-06-21,2024-06-25,4.0,Concluída,Ordenador
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2022-03-17,2022-03-27,10.0,Concluída,Equipe Técnica
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2022-03-27,2022-03-29,2.0,Concluída,Equipe Técnica
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2022-03-29,2022-04-02,4.0,Concluída,Equipe Técnica
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,,,,Não Realizada,Ordenador
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,,,,Não Realizada,Gestor do Contrato
EAP-2022-00032,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,,,,Não Realizada,Ordenador
EAP-2024-00033,ARP Bens,1,Análise da Demanda,2024-12-07,2024-12-20,13.0,Concluída,Equipe Técnica
EAP-2024-00033,ARP Bens,2,Complementação de Informações,2024-12-20,2024-12-29,9.0,Concluída,Equipe Técnica
EAP-2024-00033,ARP Bens,3,Elaboração do Edital,2024-12-29,2025-01-11,13.0,Concluída,Equipe Técnica
EAP-2024-00033,ARP Bens,4,Publicação do Edital,2025-01-11,2025-01-13,2.0,Concluída,Pregoeiro
EAP-2024-00033,ARP Bens,5,Prazo de Elaboração das Propostas,2025-01-13,2025-01-24,11.0,Concluída,Externo
EAP-2024-00033,ARP Bens,6,Sessão de Disputa,2025-01-24,2025-01-25,1.0,Concluída,Pregoeiro
EAP-2024-00033,ARP Bens,7,Habilitação,2025-01-25,2025-02-03,9.0,Concluída,Pregoeiro
EAP-2024-00033,ARP Bens,8,Declaração de Vencedor,2025-02-03,2025-02-07,4.0,Concluída,Pregoeiro
EAP-2024-00033,ARP Bens,9,Convocação para Assinatura,2025-02-07,2025-02-15,8.0,Concluída,Gestor do Contrato
EAP-2024-00033,ARP Bens,10,Assinatura do Contrato,2025-02-15,2025-02-17,2.0,Concluída,Ordenador
EAP-2022-00034,ARP Bens,1,Análise da Demanda,2022-03-17,2022-03-31,14.0,Concluída,Equipe Técnica
EAP-2022-00034,ARP Bens,2,Complementação de Informações,2022-03-31,2022-04-10,10.0,Concluída,Equipe Técnica
EAP-2022-00034,ARP Bens,3,Elaboração do Edital,2022-04-10,2022-04-20,10.0,Concluída,Equipe Técnica
EAP-2022-00034,ARP Bens,4,Publicação do Edital,2022-04-20,2022-04-23,3.0,Concluída,Pregoeiro
EAP-2022-00034,ARP Bens,5,Prazo de Elaboração das Propostas,2022-04-23,2022-05-10,17.0,Concluída,Externo
EAP-2022-00034,ARP Bens,6,Sessão de Disputa,2022-05-10,2022-05-11,1.0,Concluída,Pregoeiro
EAP-2022-00034,ARP Bens,7,Habilitação,2022-05-11,2022-05-21,10.0,Concluída,Pregoeiro
EAP-2022-00034,ARP Bens,8,Declaração de Vencedor,2022-05-21,2022-05-23,2.0,Concluída,Pregoeiro
EAP-2022-00034,ARP Bens,9,Convocação para Assinatura,2022-05-23,2022-05-29,6.0,Concluída,Gestor do Contrato
EAP-2022-00034,ARP Bens,10,Assinatura do Contrato,2022-05-29,2022-06-01,3.0,Concluída,Ordenador
EAP-2023-00035,ARP Bens,1,Análise da Demanda,2023-05-13,2023-05-27,14.0,Concluída,Equipe Técnica
EAP-2023-00035,ARP Bens,2,Complementação de Informações,2023-05-27,2023-06-06,10.0,Concluída,Equipe Técnica
EAP-2023-00035,ARP Bens,3,Elaboração do Edital,2023-06-06,2023-06-28,22.0,Concluída,Equipe Técnica
EAP-2023-00035,ARP Bens,4,Publicação do Edital,2023-06-28,2023-07-01,3.0,Concluída,Pregoeiro
EAP-2023-00035,ARP Bens,5,Prazo de Elaboração das Propostas,2023-07-01,2023-07-15,14.0,Concluída,Externo
EAP-2023-00035,ARP Bens,6,Sessão de Disputa,2023-07-15,2023-07-16,1.0,Concluída,Pregoeiro
EAP-2023-00035,ARP Bens,7,Habilitação,2023-07-16,2023-07-22,6.0,Concluída,Pregoeiro
EAP-2023-00035,ARP Bens,8,Declaração de Vencedor,2023-07-22,2023-07-23,1.0,Concluída,Pregoeiro
EAP-2023-00035,ARP Bens,9,Convocação para Assinatura,2023-07-23,2023-07-28,5.0,Concluída,Gestor do Contrato
EAP-2023-00035,ARP Bens,10,Assinatura do Contrato,2023-07-28,2023-08-01,4.0,Concluída,Ordenador
EAP-2022-00036,ARP Engenharia,1,Análise da Demanda,2022-12-16,2023-01-10,25.0,Concluída,Equipe Técnica
EAP-2022-00036,ARP Engenharia,2,Complementação de Informações,2023-01-10,2023-01-11,1.0,Concluída,Equipe Técnica
EAP-2022-00036,ARP Engenharia,3,Elaboração do Edital,2023-01-11,2023-02-17,37.0,Concluída,Equipe Técnica
EAP-2022-00036,ARP Engenharia,4,Publicação do Edital,2023-02-17,2023-02-21,4.0,Concluída,Pregoeiro
EAP-2022-00036,ARP Engenharia,5,Prazo de Elaboração das Propostas,2023-02-21,,,Em Andamento,Externo
EAP-2022-00036,ARP Engenharia,6,Sessão de Disputa,,,,Pendente,Pregoeiro
EAP-2022-00036,ARP Engenharia,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2022-00036,ARP Engenharia,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2022-00036,ARP Engenharia,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2022-00036,ARP Engenharia,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2025-00037,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2025-10-21,2025-10-31,10.0,Concluída,Equipe Técnica
EAP-2025-00037,Contratação Direta por Limite de Valor,2,Complementação de Informações,2025-10-31,2025-11-06,6.0,Concluída,Equipe Técnica
EAP-2025-00037,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2025-11-06,2025-11-09,3.0,Concluída,Equipe Técnica
EAP-2025-00037,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,,,,Não Realizada,Ordenador
EAP-2025-00037,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,,,,Não Realizada,Gestor do Contrato
EAP-2025-00037,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,,,,Não Realizada,Ordenador
EAP-2022-00038,Contratação de Serviços,1,Análise da Demanda,2022-04-04,2022-04-22,18.0,Concluída,Equipe Técnica
EAP-2022-00038,Contratação de Serviços,2,Complementação de Informações,2022-04-22,2022-05-01,9.0,Concluída,Equipe Técnica
EAP-2022-00038,Contratação de Serviços,3,Elaboração do Edital,2022-05-01,2022-05-21,20.0,Concluída,Equipe Técnica
EAP-2022-00038,Contratação de Serviços,4,Publicação do Edital,2022-05-21,2022-05-24,3.0,Concluída,Pregoeiro
EAP-2022-00038,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-05-24,2022-06-12,19.0,Concluída,Externo
EAP-2022-00038,Contratação de Serviços,6,Sessão de Disputa,2022-06-12,2022-06-13,1.0,Concluída,Pregoeiro
EAP-2022-00038,Contratação de Serviços,7,Habilitação,2022-06-13,2022-06-22,9.0,Concluída,Pregoeiro
EAP-2022-00038,Contratação de Serviços,8,Declaração de Vencedor,2022-06-22,2022-06-24,2.0,Concluída,Pregoeiro
EAP-2022-00038,Contratação de Serviços,9,Convocação para Assinatura,2022-06-24,2022-07-02,8.0,Concluída,Gestor do Contrato
EAP-2022-00038,Contratação de Serviços,10,Assinatura do Contrato,2022-07-02,2022-07-07,5.0,Concluída,Ordenador
EAP-2025-00039,ARP Engenharia,1,Análise da Demanda,2025-02-07,2025-02-28,21.0,Concluída,Equipe Técnica
EAP-2025-00039,ARP Engenharia,2,Complementação de Informações,2025-02-28,2025-03-05,5.0,Concluída,Equipe Técnica
EAP-2025-00039,ARP Engenharia,3,Elaboração do Edital,2025-03-05,2025-04-07,33.0,Concluída,Equipe Técnica
EAP-2025-00039,ARP Engenharia,4,Publicação do Edital,2025-04-07,2025-04-11,4.0,Concluída,Pregoeiro
EAP-2025-00039,ARP Engenharia,5,Prazo de Elaboração das Propostas,2025-04-11,2025-05-05,24.0,Concluída,Externo
EAP-2025-00039,ARP Engenharia,6,Sessão de Disputa,2025-05-05,2025-05-06,1.0,Concluída,Pregoeiro
EAP-2025-00039,ARP Engenharia,7,Habilitação,2025-05-06,,,Em Andamento,Pregoeiro
EAP-2025-00039,ARP Engenharia,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2025-00039,ARP Engenharia,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2025-00039,ARP Engenharia,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2024-00040,Contratação de Serviços,1,Análise da Demanda,2024-09-24,2024-10-11,17.0,Concluída,Equipe Técnica
EAP-2024-00040,Contratação de Serviços,2,Complementação de Informações,2024-10-11,2024-10-21,10.0,Concluída,Equipe Técnica
EAP-2024-00040,Contratação de Serviços,3,Elaboração do Edital,2024-10-21,2024-11-26,36.0,Concluída,Equipe Técnica
EAP-2024-00040,Contratação de Serviços,4,Publicação do Edital,2024-11-26,2024-11-28,2.0,Concluída,Pregoeiro
EAP-2024-00040,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-11-28,2024-12-10,12.0,Concluída,Externo
EAP-2024-00040,Contratação de Serviços,6,Sessão de Disputa,2024-12-10,2024-12-11,1.0,Concluída,Pregoeiro
EAP-2024-00040,Contratação de Serviços,7,Habilitação,2024-12-11,2024-12-24,13.0,Concluída,Pregoeiro
EAP-2024-00040,Contratação de Serviços,8,Declaração de Vencedor,2024-12-24,2024-12-26,2.0,Concluída,Pregoeiro
EAP-2024-00040,Contratação de Serviços,9,Convocação para Assinatura,2024-12-26,2025-01-01,6.0,Concluída,Gestor do Contrato
EAP-2024-00040,Contratação de Serviços,10,Assinatura do Contrato,2025-01-01,2025-01-03,2.0,Concluída,Ordenador
EAP-2024-00041,ARP Engenharia,1,Análise da Demanda,2024-09-01,2024-09-18,17.0,Concluída,Equipe Técnica
EAP-2024-00041,ARP Engenharia,2,Complementação de Informações,2024-09-18,2024-10-04,16.0,Concluída,Equipe Técnica
EAP-2024-00041,ARP Engenharia,3,Elaboração do Edital,2024-10-04,2024-10-17,13.0,Concluída,Equipe Técnica
EAP-2024-00041,ARP Engenharia,4,Publicação do Edital,2024-10-17,2024-10-21,4.0,Concluída,Pregoeiro
EAP-2024-00041,ARP Engenharia,5,Prazo de Elaboração das Propostas,2024-10-21,2024-11-14,24.0,Concluída,Externo
EAP-2024-00041,ARP Engenharia,6,Sessão de Disputa,2024-11-14,2024-11-15,1.0,Concluída,Pregoeiro
EAP-2024-00041,ARP Engenharia,7,Habilitação,2024-11-15,2024-11-27,12.0,Concluída,Pregoeiro
EAP-2024-00041,ARP Engenharia,8,Declaração de Vencedor,2024-11-27,2024-11-30,3.0,Concluída,Pregoeiro
EAP-2024-00041,ARP Engenharia,9,Convocação para Assinatura,2024-11-30,2024-12-06,6.0,Concluída,Gestor do Contrato
EAP-2024-00041,ARP Engenharia,10,Assinatura do Contrato,2024-12-06,2024-12-13,7.0,Concluída,Ordenador
EAP-2022-00042,Contratação de Serviços,1,Análise da Demanda,2022-12-24,2023-01-10,17.0,Concluída,Equipe Técnica
EAP-2022-00042,Contratação de Serviços,2,Complementação de Informações,2023-01-10,2023-01-23,13.0,Concluída,Equipe Técnica
EAP-2022-00042,Contratação de Serviços,3,Elaboração do Edital,2023-01-23,2023-02-02,10.0,Concluída,Equipe Técnica
EAP-2022-00042,Contratação de Serviços,4,Publicação do Edital,2023-02-02,2023-02-04,2.0,Concluída,Pregoeiro
EAP-2022-00042,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-02-04,2023-02-22,18.0,Concluída,Externo
EAP-2022-00042,Contratação de Serviços,6,Sessão de Disputa,2023-02-22,2023-02-23,1.0,Concluída,Pregoeiro
EAP-2022-00042,Contratação de Serviços,7,Habilitação,2023-02-23,2023-03-06,11.0,Concluída,Pregoeiro
EAP-2022-00042,Contratação de Serviços,8,Declaração de Vencedor,2023-03-06,2023-03-10,4.0,Concluída,Pregoeiro
EAP-2022-00042,Contratação de Serviços,9,Convocação para Assinatura,2023-03-10,2023-03-18,8.0,Concluída,Gestor do Contrato
EAP-2022-00042,Contratação de Serviços,10,Assinatura do Contrato,2023-03-18,2023-03-24,6.0,Concluída,Ordenador
EAP-2023-00043,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2023-09-09,2023-09-15,6.0,Concluída,Equipe Técnica
EAP-2023-00043,Contratação Direta por Limite de Valor,2,Complementação de Informações,2023-09-15,2023-09-21,6.0,Concluída,Equipe Técnica
EAP-2023-00043,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2023-09-21,2023-09-23,2.0,Concluída,Equipe Técnica
EAP-2023-00043,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2023-09-23,2023-09-24,1.0,Concluída,Ordenador
EAP-2023-00043,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2023-09-24,2023-09-27,3.0,Concluída,Gestor do Contrato
EAP-2023-00043,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2023-09-27,2023-10-01,4.0,Concluída,Ordenador
EAP-2024-00044,Contratação de Serviços,1,Análise da Demanda,2024-01-12,2024-01-25,13.0,Concluída,Equipe Técnica
EAP-2024-00044,Contratação de Serviços,2,Complementação de Informações,2024-01-25,2024-02-05,11.0,Concluída,Equipe Técnica
EAP-2024-00044,Contratação de Serviços,3,Elaboração do Edital,2024-02-05,2024-03-05,29.0,Concluída,Equipe Técnica
EAP-2024-00044,Contratação de Serviços,4,Publicação do Edital,2024-03-05,2024-03-08,3.0,Concluída,Pregoeiro
EAP-2024-00044,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-03-08,2024-03-17,9.0,Concluída,Externo
EAP-2024-00044,Contratação de Serviços,6,Sessão de Disputa,2024-03-17,2024-03-18,1.0,Concluída,Pregoeiro
EAP-2024-00044,Contratação de Serviços,7,Habilitação,2024-03-18,2024-03-24,6.0,Concluída,Pregoeiro
EAP-2024-00044,Contratação de Serviços,8,Declaração de Vencedor,2024-03-24,2024-03-25,1.0,Concluída,Pregoeiro
EAP-2024-00044,Contratação de Serviços,9,Convocação para Assinatura,2024-03-25,2024-04-07,13.0,Concluída,Gestor do Contrato
EAP-2024-00044,Contratação de Serviços,10,Assinatura do Contrato,2024-04-07,2024-04-11,4.0,Concluída,Ordenador
EAP-2025-00045,ARP Engenharia,1,Análise da Demanda,2025-07-06,2025-07-24,18.0,Concluída,Equipe Técnica
EAP-2025-00045,ARP Engenharia,2,Complementação de Informações,2025-07-24,2025-08-10,17.0,Concluída,Equipe Técnica
EAP-2025-00045,ARP Engenharia,3,Elaboração do Edital,2025-08-10,2025-09-22,43.0,Concluída,Equipe Técnica
EAP-2025-00045,ARP Engenharia,4,Publicação do Edital,2025-09-22,2025-09-24,2.0,Concluída,Pregoeiro
EAP-2025-00045,ARP Engenharia,5,Prazo de Elaboração das Propostas,2025-09-24,2025-10-16,22.0,Concluída,Externo
EAP-2025-00045,ARP Engenharia,6,Sessão de Disputa,2025-10-16,2025-10-17,1.0,Concluída,Pregoeiro
EAP-2025-00045,ARP Engenharia,7,Habilitação,2025-10-17,2025-10-22,5.0,Concluída,Pregoeiro
EAP-2025-00045,ARP Engenharia,8,Declaração de Vencedor,2025-10-22,2025-10-25,3.0,Concluída,Pregoeiro
EAP-2025-00045,ARP Engenharia,9,Convocação para Assinatura,2025-10-25,2025-11-03,9.0,Concluída,Gestor do Contrato
EAP-2025-00045,ARP Engenharia,10,Assinatura do Contrato,2025-11-03,2025-11-10,7.0,Concluída,Ordenador
