eap_id,eap_padrao,categoria_contratacao,modalidade,tipo_servico,objeto_resumido,unidade_demandante,valor_estimado,valor_contratado,dt_abertura,dt_assinatura,prazo_total_dias,num_etapas,fornecedor_vencedor_id,fornecedor_vencedor_nome,num_participantes,tem_intercorrencia,tipo_intercorrencia,status,urgencia,complexidade
EAP-2025-00097,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-BA,SUREF-BA,132253.63,121462.18,2025-09-25,,,10,,,6,False,,Em Andamento,Urgente,Média
EAP-2022-00098,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DITEC,DITEC,69108.25,63441.07,2022-09-02,,,10,,,3,False,,Em Andamento,Normal,Alta
EAP-2024-00099,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-PR,SUREF-PR,1273586.85,1257985.29,2024-01-11,,,6,,,1,False,,Em Andamento,Emergencial,Alta
EAP-2024-00100,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para DIOPE,DIOPE,167519.33,155943.66,2024-11-15,2025-01-09,55.0,6,FORN-0018,Top Gestão EPP,1,True,Diligência TCU,Concluído,Normal,Média
EAP-2022-00101,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-PE,SUREF-PE,87747.24,74890.59,2022-10-05,,,10,,,3,True,Revisão de Edital,Em Andamento,Normal,Alta
EAP-2023-00102,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DILOG,DILOG,87992.06,61711.38,2023-08-17,2023-12-20,125.0,10,FORN-0031,Norte Logística Eireli,7,False,,Concluído,Normal,Média
EAP-2022-00103,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DIFIN,DIFIN,37031.79,26546.75,2022-07-13,2022-10-26,105.0,10,FORN-0007,Fast Transporte Eireli,6,False,,Concluído,Normal,Média
EAP-2025-00104,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DISEC,DISEC,179029.12,155845.63,2025-11-03,2026-02-01,90.0,10,FORN-0006,Smart Segurança S.A.,11,False,,Concluído,Normal,Média
EAP-2025-00105,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-MG,SUREF-MG,168137.64,137651.83,2025-04-02,,,10,,,4,True,Certame Deserto,Em Andamento,Normal,Média
EAP-2023-00106,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DICRE,DICRE,49338.39,39984.42,2023-11-28,2024-03-05,98.0,10,FORN-0047,Super Construções S.A.,5,True,Certame Fracassado,Concluído,Normal,Alta
EAP-2025-00107,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para CENOP-RJ,CENOP-RJ,40554.97,39367.54,2025-02-18,2025-03-17,27.0,6,FORN-0222,Prime Telecomunicações EPP,2,False,,Concluído,Normal,Média
EAP-2022-00108,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-RJ,CENOP-RJ,131498.39,124564.3,2022-08-22,,,10,,,2,False,,Suspenso,Urgente,Baixa
EAP-2022-00109,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIRES,DIRES,339563.62,295439.41,2022-02-05,2022-04-10,64.0,10,FORN-0157,Sigma Facilities EPP,2,False,,Concluído,Normal,Média
EAP-2024-00110,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-PR,SUREF-PR,72238.16,64194.87,2024-12-07,2025-03-09,92.0,10,FORN-0015,Fast Limpeza Eireli,2,False,,Concluído,Normal,Baixa
EAP-2023-00111,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIRES,DIRES,63130.11,49072.2,2023-04-10,2023-07-18,99.0,10,FORN-0069,Sol Construções S.A.,9,False,,Concluído,Normal,Média
EAP-2024-00112,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para DIREO,DIREO,55267.45,,2024-09-18,,,6,,,1,False,,Cancelado,Normal,Média
EAP-2022-00113,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-SP,SUREF-SP,196363.18,146758.49,2022-09-01,2022-12-30,120.0,10,FORN-0004,Express Telecomunicações S.A.,11,False,,Concluído,Normal,Média
EAP-2022-00114,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DITEC,DITEC,27230.59,21976.52,2022-07-17,2022-10-30,105.0,10,FORN-0106,Elite Facilities S.A.,4,False,,Concluído,Normal,Baixa
EAP-2022-00115,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-DF,SUREF-DF,86682.21,67193.03,2022-10-26,2023-02-25,122.0,10,FORN-0297,Alpha Transporte Eireli,5,False,,Concluído,Normal,Baixa
EAP-2025-00116,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para SUREF-RJ,SUREF-RJ,39006.36,36035.28,2025-03-13,2025-07-31,140.0,10,FORN-0110,Super Serviços EPP,5,True,Pedido de Esclarecimento,Concluído,Normal,Alta
EAP-2025-00117,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIFIN,DIFIN,31061.26,28101.34,2025-01-05,2025-04-05,90.0,10,FORN-0244,Fast Telecomunicações Eireli,4,True,Recurso Administrativo,Concluído,Normal,Média
EAP-2025-00118,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para DIMAP,DIMAP,1915247.27,1748914.47,2025-10-11,2025-11-21,41.0,6,FORN-0058,Oeste Consultoria S.A.,1,False,,Concluído,Normal,Média
EAP-2022-00119,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para CENOP-SP,CENOP-SP,1466086.83,1436854.22,2022-08-14,2022-10-27,74.0,10,FORN-0173,Tech Logística Eireli,3,False,,Concluído,Normal,Média
EAP-2022-00120,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DILOG,DILOG,483935.25,419988.27,2022-06-18,2022-10-14,118.0,10,FORN-0003,Sul Serviços ME,5,True,Suspensão Judicial,Concluído,Normal,Média
EAP-2024-00121,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para CENOP-DF,CENOP-DF,4463523.68,,2024-04-14,,,10,,,7,True,Diligência TCU,Cancelado,Urgente,Média
EAP-2025-00122,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DITEC,DITEC,755577.13,652234.73,2025-10-12,,,6,,,1,False,,Em Andamento,Normal,Média
EAP-2025-00123,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-PE,SUREF-PE,189666.51,139420.08,2025-04-24,2025-07-12,79.0,10,FORN-0087,Master Sistemas S.A.,8,False,,Concluído,Normal,Alta
EAP-2023-00124,Inexigibilidade,Inexigibilidade,Inexigibilidade,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DISEC,DISEC,190005.78,181231.1,2023-02-15,2023-03-22,35.0,5,FORN-0063,Elite Limpeza S.A.,1,False,,Concluído,Normal,Média
EAP-2023-00125,ARP Engenharia,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para SUREF-SP,SUREF-SP,8981.4,7118.59,2023-07-25,,,10,,,4,False,,Suspenso,Urgente,Média
EAP-2025-00126,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-SP,CENOP-SP,397800.21,374125.82,2025-08-11,,,6,,,1,False,,Suspenso,Emergencial,Média
EAP-2024-00127,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIRES,DIRES,378853.81,357462.87,2024-07-20,,,10,,,3,True,Suspensão Judicial,Em Andamento,Urgente,Baixa
EAP-2022-00128,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-CE,SUREF-CE,516443.43,393868.29,2022-04-19,,,10,,,5,False,,Em Andamento,Normal,Média
EAP-2023-00129,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para DIRES,DIRES,1670238.66,1498242.34,2023-09-13,2023-10-18,35.0,6,FORN-0260,Global Segurança S.A.,1,False,,Concluído,Normal,Média
EAP-2023-00130,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIMAP,DIMAP,148018.63,128335.8,2023-02-18,2023-03-18,28.0,6,FORN-0043,Ultra Manutenção Eireli,1,False,,Concluído,Normal,Média
EAP-2025-00131,ARP Engenharia,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para CENOP-RJ,CENOP-RJ,263301.04,248769.59,2025-01-12,2025-05-11,119.0,10,FORN-0003,Sul Serviços ME,14,False,,Concluído,Emergencial,Baixa
EAP-2022-00132,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para DICRE,DICRE,3442793.7,3028118.86,2022-09-01,,,6,,,1,False,,Em Andamento,Normal,Baixa
EAP-2023-00133,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-DF,SUREF-DF,98938.59,89221.95,2023-09-13,2023-10-18,35.0,5,FORN-0005,Sul Construções ME,1,False,,Concluído,Normal,Média
EAP-2024-00134,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para DIRIS,DIRIS,16816.0,13046.86,2024-03-07,2024-07-20,135.0,10,FORN-0197,Max Limpeza EPP,10,False,,Concluído,Normal,Média
EAP-2025-00135,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-MG,SUREF-MG,279141.3,238620.75,2025-03-17,2025-05-03,47.0,6,FORN-0035,Net Segurança Eireli,1,False,,Concluído,Normal,Média
EAP-2025-00136,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIGER,DIGER,13760.76,,2025-06-17,,,10,,,3,False,,Cancelado,Normal,Baixa
EAP-2024-00137,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Logística - Transporte,Contratação de logística - transporte para CENOP-DF,CENOP-DF,15405.59,14613.34,2024-01-21,2024-02-26,36.0,6,FORN-0260,Global Segurança S.A.,2,False,,Concluído,Normal,Baixa
EAP-2024-00138,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIOPE,DIOPE,46014.82,37971.44,2024-01-02,2024-03-08,66.0,10,FORN-0181,Pro Administração S.A.,4,False,,Concluído,Normal,Média
EAP-2022-00139,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-RS,SUREF-RS,1147737.6,962390.73,2022-06-23,2022-10-01,100.0,10,FORN-0043,Ultra Manutenção Eireli,8,True,Suspensão Judicial,Concluído,Normal,Baixa
EAP-2022-00140,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DISEC,DISEC,143863.59,107696.2,2022-03-18,2022-06-12,86.0,10,FORN-0291,Beta Tecnologia ME,5,False,,Concluído,Normal,Média
EAP-2025-00141,Contratação de Serviços,Licitação,Licitação Eletrônica,Seguros,Contratação de seguros para DITEC,DITEC,724410.39,535682.13,2025-11-26,2026-04-15,140.0,10,FORN-0022,Smart Gestão Ltda,11,True,Revisão de Edital,Concluído,Normal,Média
EAP-2024-00142,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIREO,DIREO,206867.02,157838.7,2024-09-27,2025-01-25,120.0,10,FORN-0003,Sul Serviços ME,4,True,Certame Fracassado,Concluído,Normal,Alta
EAP-2023-00143,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Logística - Transporte,Contratação de logística - transporte para SUREF-DF,SUREF-DF,31494.78,,2023-09-06,,,6,,,1,False,,Cancelado,Urgente,Média
EAP-2025-00144,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIRIS,DIRIS,358030.55,294776.77,2025-03-20,2025-07-16,118.0,10,FORN-0254,Leste Sistemas EPP,6,False,,Concluído,Emergencial,Média
EAP-2022-00145,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Logística - Armazenagem,Contratação de logística - armazenagem para SUREF-RS,SUREF-RS,71727.9,71287.48,2022-07-14,,,6,,,1,False,,Em Andamento,Normal,Baixa
EAP-2022-00146,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para CENOP-RJ,CENOP-RJ,55435.98,47088.61,2022-06-07,2022-09-04,89.0,10,FORN-0005,Sul Construções ME,7,False,,Concluído,Urgente,Média
EAP-2024-00147,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-MG,SUREF-MG,988806.55,811511.21,2024-04-03,2024-07-29,117.0,10,FORN-0243,Alpha Infraestrutura EPP,7,False,,Concluído,Urgente,Baixa
EAP-2025-00148,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para DITEC,DITEC,140552.22,137082.0,2025-07-09,2025-07-30,21.0,6,FORN-0028,Smart Digital ME,2,False,,Concluído,Normal,Alta
EAP-2023-00149,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIMAP,DIMAP,140647.72,116866.92,2023-07-03,2023-10-19,108.0,10,FORN-0006,Smart Segurança S.A.,5,False,,Concluído,Normal,Média
EAP-2024-00150,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para CENOP-SP,CENOP-SP,724863.03,619371.37,2024-06-07,2024-08-06,60.0,10,FORN-0058,Oeste Consultoria S.A.,9,False,,Concluído,Normal,Baixa
EAP-2025-00151,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIRES,DIRES,3420664.75,2959890.07,2025-11-04,2026-01-03,60.0,10,FORN-0272,Norte Facilities Ltda,5,False,,Concluído,Urgente,Baixa
EAP-2023-00152,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DICOM,DICOM,63100.27,49474.67,2023-08-11,2023-12-13,124.0,10,FORN-0198,Master Segurança Eireli,5,False,,Concluído,Normal,Baixa
EAP-2023-00153,Contratação de Serviços,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DIRES,DIRES,1019906.08,775912.0,2023-01-29,,,10,,,9,True,Suspensão Judicial,Em Andamento,Normal,Alta
EAP-2022-00154,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DICOM,DICOM,22869.51,19577.14,2022-03-01,,,10,,,7,False,,Suspenso,Urgente,Média
EAP-2025-00155,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para DIFIN,DIFIN,278021.99,237927.83,2025-08-12,2025-09-03,22.0,6,FORN-0008,Norte Logística EPP,3,False,,Concluído,Normal,Alta
EAP-2022-00156,ARP Bens,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DISEC,DISEC,106892.2,76668.47,2022-05-11,2022-07-27,77.0,10,FORN-0137,Smart Administração EPP,8,False,,Concluído,Normal,Alta
EAP-2025-00157,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIGER,DIGER,76147.97,74830.27,2025-03-15,,,10,,,2,False,,Em Andamento,Normal,Média
EAP-2022-00158,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para CENOP-SP,CENOP-SP,2191695.93,1968240.0,2022-07-04,2022-08-04,31.0,6,FORN-0169,Brasil Telecomunicações Eireli,1,False,,Concluído,Urgente,Média
EAP-2023-00159,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para CENOP-RJ,CENOP-RJ,1210913.55,,2023-04-29,,,10,,,5,True,Recurso Administrativo,Cancelado,Normal,Baixa
EAP-2023-00160,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DICRE,DICRE,703192.27,505273.99,2023-06-05,2023-10-13,130.0,10,FORN-0045,Brasil Engenharia ME,6,True,Inabilitação de Licitante,Concluído,Normal,Média
EAP-2023-00161,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-DF,SUREF-DF,842890.72,738993.6,2023-05-20,2023-08-08,80.0,10,FORN-0186,Brasil Digital ME,3,False,,Concluído,Normal,Média
EAP-2022-00162,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DIRIS,DIRIS,36653.94,31230.14,2022-02-13,2022-06-05,112.0,10,FORN-0018,Top Gestão EPP,2,False,,Concluído,Urgente,Média
EAP-2025-00163,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DILOG,DILOG,296800.13,274133.41,2025-11-15,2026-02-13,90.0,10,FORN-0177,Sigma Gestão S.A.,3,False,,Concluído,Normal,Alta
EAP-2023-00164,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIOPE,DIOPE,414170.81,347470.26,2023-04-30,,,10,,,6,False,,Em Andamento,Normal,Alta
EAP-2023-00165,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIGER,DIGER,191163.5,164506.24,2023-06-08,,,10,,,3,False,,Em Andamento,Urgente,Baixa
EAP-2022-00166,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para CENOP-RECIFE,CENOP-RECIFE,163368.78,122249.94,2022-11-25,2023-02-15,82.0,10,FORN-0004,Express Telecomunicações S.A.,4,False,,Concluído,Urgente,Média
EAP-2022-00167,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para DICRE,DICRE,162351.69,145310.37,2022-03-11,2022-06-16,97.0,10,FORN-0216,Premium Digital EPP,6,False,,Concluído,Urgente,Média
